ENSEMBL_gene_id	Chromosome	Gene_start	Gene_end	HGNC_symbol
ENSG00000217014	X	101757062	101757404	RP5-1100E15.4
ENSG00000198932	X	101792950	101800664	GPRASP1
ENSG00000193147	X	101820291	101820397	U6
ENSG00000220050	X	101847368	101847824	RP4-769N13.2
ENSG00000158301	X	101853760	101859316	GPRASP2
ENSG00000198908	X	101862310	101895124	BHLHB9
ENSG00000209002	X	101914785	101914855	AL035427.17-1
ENSG00000216245	X	101927251	101928188	RP11-522L3.1
ENSG00000208995	X	101928193	101928252	AL590407.8-1
ENSG00000208993	X	101928328	101928396	AL590407.8-2
ENSG00000218436	X	101928397	101929971	RP11-522L3.2
ENSG00000220260	X	101937835	101938653	RP11-522L3.3
ENSG00000208991	X	101938675	101938746	AL590407.8-3
ENSG00000219427	X	101939113	101939699	RP11-522L3.4
ENSG00000218342	X	101939980	101941144	RP11-522L3.5
ENSG00000220461	X	101941147	101941470	RP11-522L3.6
ENSG00000220086	X	101941526	101942983	RP11-522L3.7
ENSG00000208988	X	101942985	101943050	AL590407.8-4
ENSG00000208986	X	101944497	101944554	AL590407.8-5
ENSG00000208977	X	101944555	101944624	AL590407.8-6
ENSG00000216547	X	101944625	101947722	RP11-522L3.8
ENSG00000217506	X	101947748	101948230	RP11-522L3.9
ENSG00000218097	X	101948325	101949411	RP11-522L3.11
ENSG00000208972	X	101949477	101949529	AL590407.8-7
ENSG00000208969	X	101950702	101950772	AL590407.8-8
ENSG00000208964	X	101951702	101951770	AL590407.8-9
ENSG00000102128	X	102078856	102079884	RAB40AL
ENSG00000219659	X	102149045	102149656	LL0XNC01-73E8.1
ENSG00000133169	X	102204244	102205824	BEX1
ENSG00000221010	X	102210450	102210570	AL008708.4
ENSG00000147206	X	102217408	102234683	NXF3
ENSG00000217368	X	102228780	102230860	LL0XNC01-221F2.2
ENSG00000200662	X	102297704	102297795	Y_RNA
ENSG00000220705	X	102347596	102348483	RP4-635G19.1
ENSG00000102409	X	102356708	102358779	BEX4
ENSG00000180964	X	102394582	102396777	TCEAL8
ENSG00000219002	X	102400156	102401165	LL0XNC01-177E8.2
ENSG00000204065	X	102415275	102418456	TCEAL5
ENSG00000133134	X	102450938	102452601	BEX2
ENSG00000182916	X	102471813	102473909	TCEAL7
ENSG00000215026	X	102489046	102489313	LL0XNC01-105G4.3
ENSG00000185222	X	102498036	102500035	WBP5
ENSG00000166681	X	102517910	102519661	NGFRAP1
ENSG00000172476	X	102641334	102661073	RAB40A
ENSG00000133142	X	102718054	102729309	TCEAL4
ENSG00000196507	X	102749035	102751511	TCEAL3
ENSG00000172465	X	102770304	102772530	TCEAL1
ENSG00000180284	X	102793317	102793690	AL049610.9
ENSG00000123562	X	102817080	102829648	MORF4L2
ENSG00000188828	X	102848808	102870239	GLRA4
ENSG00000179363	X	102852493	102855621	TMEM31
ENSG00000123560	X	102918410	102934201	PLP1
ENSG00000221392	X	102951970	102952094	Z73964.2
ENSG00000123570	X	102963914	102973838	RAB9B
ENSG00000222419	X	102992381	102992497	5S_rRNA
ENSG00000208948	X	102992408	102992497	Z75896.2-1
ENSG00000219725	X	103045916	103046353	RP11-370B6.1
ENSG00000217467	X	103052020	103052933	LL0XNC01-116E7.1
ENSG00000217546	X	103069396	103070217	LL0XNC01-116E7.4
ENSG00000185095	X	103103038	103103520	Z70227.1
ENSG00000158427	X	103103880	103118248	TMSB15B
ENSG00000219490	X	103117060	103117536	RP5-839M11.1
ENSG00000123569	X	103152376	103196495	H2BFWT
ENSG00000101812	X	103154925	103183677	H2BFM
ENSG00000218956	X	103203762	103204257	LL0XNC01-240C2.1
ENSG00000176274	X	103230555	103288364	MCART6
ENSG00000166707	X	103245459	103246670	ZCCHC18
ENSG00000123575	X	103297957	103322781	CXorf39
ENSG00000123576	X	103381376	103386244	ESX1
ENSG00000189108	X	103697652	104898478	IL1RAPL2
ENSG00000217839	X	103778547	103779337	RP3-519P24.2
ENSG00000219091	X	103935251	103935776	LL0XNC01-144A10.1
ENSG00000133149	X	104350269	104352014	TEX13A
ENSG00000181819	X	104536840	104540217	KCTD9P2
ENSG00000206864	X	104806720	104806826	U6
ENSG00000123572	X	104953192	105089257	NRK
ENSG00000222161	X	104991338	104991411	Z97356.1
ENSG00000123561	X	105163853	105169385	SERPINA7
ENSG00000218279	X	105201128	105203846	RP11-560L11.1
ENSG00000157502	X	105298954	105339605	MUM1L1
ENSG00000101819	X	105457417	105457707	AL139812.11-1
ENSG00000202407	X	105556454	105556555	Y_RNA
ENSG00000219317	X	105596428	105597326	RP11-565G2.1
ENSG00000220640	X	105692660	105693290	RP13-483F6.1
ENSG00000147231	X	105741858	105809323	CXorf57
ENSG00000221213	X	105769701	105769783	AL590808.6
ENSG00000133135	X	105823724	105926900	RNF128
ENSG00000208923	X	105879892	105879973	AL391315.22
ENSG00000133138	X	105932566	106006031	TBC1D8B
ENSG00000147223	X	106029951	106033221	RIPPLY1
ENSG00000165376	X	106050290	106060747	CLDN2
ENSG00000133131	X	106070620	106130130	MORC4
ENSG00000217853	X	106162134	106162706	RP1-75H8.3
ENSG00000089682	X	106194306	106248690	RBM41
ENSG00000198088	X	106253367	106336319	NUP62CL
ENSG00000213569	X	106261543	106262117	AL390039.10
ENSG00000199832	X	106332463	106332569	Y_RNA
ENSG00000080572	X	106336518	106374128	CXorf41
ENSG00000204053	X	106402468	106403544	MYCL2
ENSG00000215007	X	106481536	106482728	AC004081.1
ENSG00000218674	X	106558513	106559371	RP1-3D11.1
ENSG00000207846	X	106558875	106558970	AL035088.1
ENSG00000147234	X	106652336	106733259	FRMPD3
ENSG00000147224	X	106758403	106780909	PRPS1
ENSG00000157514	X	106843107	106905827	DIP
ENSG00000170935	X	106924107	106924568	NCBP2L
ENSG00000080561	X	106956116	107057077	MID2
ENSG00000207363	X	107031031	107031132	Y_RNA
ENSG00000220935	X	107069153	107069528	RP6-191P20.3
ENSG00000170925	X	107110750	107112256	TEX13B
ENSG00000101842	X	107174856	107209069	VSIG1
ENSG00000101843	X	107214093	107221504	PSMD10
ENSG00000101844	X	107221590	107284549	ATG4A
ENSG00000197565	X	107285494	107569360	COL4A6
ENSG00000189372	X	107513285	107513877	AL034369.1
ENSG00000188153	X	107569810	107827431	COL4A5
ENSG00000207146	X	107806837	107806943	Y_RNA
ENSG00000133124	X	107862368	107866295	IRS4
ENSG00000201443	X	107956650	107956755	U6
ENSG00000208893	X	108183981	108184490	AL928646.3
ENSG00000219692	X	108184017	108184448	CTD-2328D6.1
ENSG00000215000	X	108472071	108472510	AL034403.19
ENSG00000101890	X	108502791	108611957	GUCY2F
ENSG00000101888	X	108665666	108674575	NXT2
ENSG00000220277	X	108698363	108700177	RP1-136J15.5
ENSG00000176076	X	108753585	108755057	KCNE1L
ENSG00000218055	X	108766719	108766948	RP1-136J15.1
ENSG00000068366	X	108771222	108863277	ACSL4
ENSG00000179418	X	108983199	108983372	AC003013.1
ENSG00000157600	X	109132979	109307672	TMEM164
ENSG00000208013	X	109185213	109185310	hsa-mir-652
ENSG00000212738	X	109305763	109307556	AL359079.15
ENSG00000101935	X	109324071	109570117	AMMECR1
ENSG00000208883	X	109354869	109354947	SNORD96
ENSG00000133136	X	109476356	109476857	GNG5P2
ENSG00000181110	X	109548941	109586218	RGAG1
ENSG00000220012	X	109651014	109651580	RP1-302C5.2
ENSG00000220162	X	109766723	109767556	RP11-441A11.1
ENSG00000101938	X	109803740	109925695	CHRDL1
ENSG00000077264	X	110226244	110350815	PAK3
ENSG00000220220	X	110299105	110299287	RP5-944N9.2
ENSG00000219825	X	110359773	110360945	RP5-914P14.4
ENSG00000077274	X	110374987	110400407	CAPN6
ENSG00000077279	X	110423663	110542259	DCX
ENSG00000208878	X	110551420	110551491	AL035067.2
ENSG00000220273	X	110564316	110564781	HMGB1L12
ENSG00000185389	X	110748692	110748978	RP11-111F16.2
ENSG00000220673	X	110749561	110751373	RP11-111F16.1
ENSG00000217586	X	110754060	110754610	RPL18AP15
ENSG00000201420	X	110799713	110799832	5S_rRNA
ENSG00000101901	X	110811069	110890528	ALG13
ENSG00000072315	X	110904198	111212660	TRPC5
ENSG00000204025	X	111011781	111033867	AC005191.1
ENSG00000213534	X	111511276	111512108	AL392112.15
ENSG00000187823	X	111584383	111587129	ZCCHC16
ENSG00000182508	X	111760535	111810031	LHFPL1
ENSG00000200436	X	111791541	111791652	Y_RNA
ENSG00000175117	X	111819805	111820404	AL034450.1
ENSG00000126016	X	111904387	111970699	AMOT
ENSG00000222773	X	111985758	111986044	SRP_euk_arch
ENSG00000208868	X	111985767	111986044	AL078580.2-1
ENSG00000217750	X	112047520	112047645	RP1-218B13.1
ENSG00000208864	X	112130905	112131012	AL023876.2
ENSG00000219152	X	112477296	112477499	RP5-1168A5.1
ENSG00000220541	X	112652389	112652921	AL030995.1
ENSG00000201674	X	113073744	113073956	U3
ENSG00000207220	X	113079467	113079632	U1
ENSG00000208843	X	113105866	113106158	AC004998.2-1
ENSG00000212611	X	113146526	113146595	SNORD30
ENSG00000219648	X	113529697	113529864	CTD-2230M5.1
ENSG00000220332	X	113531383	113531967	CTD-2230M5.2
ENSG00000147246	X	113724807	114050880	HTR2C
ENSG00000218247	X	113730344	113730656	RP1-29I24.2
ENSG00000208839	X	113771515	113771642	SNORA35
ENSG00000212100	X	113780166	113780269	AC007025.2
ENSG00000222321	X	113792275	113792354	hsa-mir-1912
ENSG00000221710	X	113855906	113856017	hsa-mir-1298
ENSG00000222715	X	113904000	113904079	hsa-mir-1911
ENSG00000218156	X	113915746	113917590	RP1-170D19.3
ENSG00000199001	X	113964273	113964383	hsa-mir-448
ENSG00000123496	X	114144794	114159792	IL13RA2
ENSG00000208831	X	114173246	114173346	AL121878.11-1
ENSG00000222122	X	114173246	114173352	U6
ENSG00000219412	X	114204755	114205613	RP6-204F4.2
ENSG00000220061	X	114210056	114210665	RP6-204F4.5
ENSG00000130224	X	114251441	114374891	LRCH2
ENSG00000222687	X	114267135	114267263	SNORA35
ENSG00000212241	X	114279849	114279942	Y_RNA
ENSG00000175718	X	114331227	114333682	CXorf55
ENSG00000186502	X	114339251	114339568	RP11-161I19.3
ENSG00000102021	X	114430548	114448375	LUZP4
ENSG00000220726	X	114564832	114566326	RP5-878I13.1
ENSG00000102024	X	114701740	114791433	PLS3
ENSG00000218981	X	114805471	114806709	ASSP5
ENSG00000216280	X	114843387	114844696	RP1-241P17.3
ENSG00000188612	X	114858916	114859974	AC005000.2
ENSG00000223310	X	115022829	115023134	SRP_euk_arch
ENSG00000219990	X	115088764	115089699	XX-FW88884H1.1
ENSG00000217088	X	115152202	115153711	RP11-517D11.3
ENSG00000180772	X	115215986	115220248	AGTR2
ENSG00000207033	X	115446035	115446141	U6
ENSG00000087916	X	115481818	115506651	SLC6A14
ENSG00000204019	X	115506878	115508165	CXorf61
ENSG00000218403	X	115687806	115698299	RP11-232D9.2
ENSG00000218675	X	115706866	115708181	RP11-232D9.4
ENSG00000217238	X	115766526	115766873	RP11-232D9.1
ENSG00000206752	X	115868835	115868941	U6
ENSG00000213526	X	115980035	115981675	AL732604.5
ENSG00000220345	X	116415929	116416197	RP3-378P9.1
ENSG00000218912	X	116417443	116418072	RP3-378P9.2
ENSG00000003096	X	116915804	117134789	KLHL13
ENSG00000200291	X	116932235	116932336	Y_RNA
ENSG00000216714	X	117146739	117147009	RP1-169K13.1
ENSG00000217107	X	117164054	117164552	RP1-169K13.2
ENSG00000208803	X	117217932	117218218	AL391358.14
ENSG00000131725	X	117364070	117474977	WDR44
ENSG00000221463	X	117404385	117404462	hsa-mir-1277
ENSG00000147251	X	117513900	117704151	DOCK11
ENSG00000206862	X	117587396	117587506	Y_RNA
ENSG00000217802	X	117650366	117652209	RP13-125M24.2
ENSG00000131724	X	117745587	117812524	IL13RA1
ENSG00000174460	X	117841774	117844958	ZCCHC12
ENSG00000216396	X	117895877	117897176	RP4-562J12.1
ENSG00000219493	X	117956144	117957125	RP13-347D8.1
ENSG00000175556	X	117992609	118040916	LONRF3
ENSG00000175553	X	118096627	118168570	KIAA1210
ENSG00000217500	X	118204433	118204820	RP11-320L24.1
ENSG00000216779	X	118238773	118239733	RP4-555N2.2
ENSG00000101856	X	118254279	118262456	PGRMC1
ENSG00000214992	X	118270637	118275661	AC004835.2
ENSG00000077713	X	118397679	118472459	SLC25A43
ENSG00000207175	X	118441733	118441896	U1
ENSG00000222926	X	118452510	118452809	SRP_euk_arch
ENSG00000005022	X	118486436	118489310	SLC25A5
ENSG00000018610	X	118556140	118583392	CXorf56
ENSG00000077721	X	118592527	118602409	UBE2A
ENSG00000186416	X	118606328	118623874	NKRF
ENSG00000125354	X	118633715	118711367	Sep-06
ENSG00000211578	X	118664729	118664839	hsa-mir-766
ENSG00000187808	X	118776604	118778155	ANKRD58
ENSG00000198918	X	118804497	118809620	RPL39
ENSG00000206622	X	118805344	118805475	SNORA69
ENSG00000125351	X	118852017	118870996	UPF3B
ENSG00000125352	X	118888466	118889818	RNF113A
ENSG00000125356	X	118889762	118894624	NDUFA1
ENSG00000186471	X	118913828	118938707	AKAP14
ENSG00000101882	X	118943052	118961763	NKAP
ENSG00000203989	X	119090257	119095735	RHOXF2B
ENSG00000101883	X	119127053	119133875	RHOXF1
ENSG00000131721	X	119176495	119181973	RHOXF2
ENSG00000218023	X	119219938	119220625	RP3-525N14.2
ENSG00000219816	X	119228337	119230556	RP3-525N14.3
ENSG00000177485	X	119268635	119276279	ZBTB33
ENSG00000125355	X	119276534	119329419	FAM70A
ENSG00000217184	X	119291010	119291409	RP11-45J1.1
ENSG00000101892	X	119379995	119400254	ATP1B4
ENSG00000005893	X	119446367	119487189	LAMP2
ENSG00000158290	X	119542476	119593677	CUL4B
ENSG00000208769	X	119562198	119562300	AC002476.1
ENSG00000208765	X	119607324	119607389	AL451005.9
ENSG00000101898	X	119622049	119630266	MCTS1
ENSG00000171155	X	119643564	119647969	C1GALT1C1
ENSG00000181511	X	119750816	119751278	AC011890.4
ENSG00000217987	X	119886493	119887689	RP1-321E8.2
ENSG00000203983	X	119890485	119893807	CT47B1
ENSG00000213505	X	119895375	119898693	CT47A11
ENSG00000203981	X	119900236	119903554	CT47A11
ENSG00000213503	X	119905096	119908414	CT47A11
ENSG00000213499	X	119909957	119923018	CT47A11
ENSG00000213504	X	119909957	119913275	CT47A11
ENSG00000203979	X	119914817	119917880	CT47A11
ENSG00000203978	X	119924561	119927879	CT47A11
ENSG00000203977	X	119929421	119932739	CT47A11
ENSG00000203976	X	119934281	119937599	CT47A11
ENSG00000197443	X	119939141	119942459	CT47A11
ENSG00000203975	X	119944007	119947319	CT47A11
ENSG00000215359	X	119986499	119988098	RP1-296G17.3
ENSG00000182890	X	120009143	120011475	GLUD2
ENSG00000218637	X	120164717	120166549	RP1-222H5.1
ENSG00000212032	X	120294089	120294173	AC007486.1
ENSG00000213498	X	120825223	120825730	AL359851.19-1
ENSG00000221217	X	120830396	120830491	AL359851.19-2
ENSG00000219462	X	120972510	120973146	RP11-417D4.1
ENSG00000221317	X	121433259	121433352	AL513487.3
ENSG00000217270	X	121499787	121500989	RP11-229N15.1
ENSG00000212321	X	121801960	121802178	U3
ENSG00000213497	X	122078502	122079290	Z83848.1
ENSG00000125675	X	122145687	122452447	GRIA3
ENSG00000179101	X	122476005	122476409	AL590139.11
ENSG00000216326	X	122519882	122520116	RP5-1189B24.1
ENSG00000216289	X	122523174	122524498	RP5-1189B24.4
ENSG00000207655	X	122523627	122523736	hsa-mir-220a
ENSG00000125676	X	122562094	122694587	THOC2
ENSG00000219187	X	122564671	122565463	RP5-1189B24.3
ENSG00000220907	X	122726832	122727217	RP5-931E15.3
ENSG00000213737	X	122746540	122746982	RP5-931E15.4
ENSG00000199705	X	122818593	122818694	Y_RNA
ENSG00000101966	X	122821729	122875503	XIAP
ENSG00000208738	X	122835990	122836054	AL121601.13-1
ENSG00000218469	X	122840121	122840827	RP1-315G1.1
ENSG00000208735	X	122845336	122845394	AL121601.13-2
ENSG00000101972	X	122921743	123064187	STAG2
ENSG00000219856	X	123134532	123135990	RP13-158L7.1
ENSG00000208732	X	123159274	123159381	AL391241.21
ENSG00000217692	X	123166030	123167337	RP13-158L7.2
ENSG00000216293	X	123242061	123242953	RP13-158L7.3
ENSG00000219631	X	123287706	123287789	RP5-1052M9.1
ENSG00000218078	X	123294449	123294907	RP5-1052M9.4
ENSG00000183918	X	123307831	123334685	SH2D1A
ENSG00000009694	X	123339504	123925347	ODZ1
ENSG00000217069	X	123650035	123650369	RP3-384D21.2
ENSG00000217271	X	124165335	124165868	RP1-161N10.1
ENSG00000213489	X	124288427	124289551	AL627231.9
ENSG00000222518	X	124624580	124624670	AL645819.1
ENSG00000198354	X	125126195	125127615	WDR40C
ENSG00000217304	X	125433369	125434118	RP11-10B2.1
ENSG00000221490	X	125434155	125434697	SSU_rRNA_5
ENSG00000218146	X	125434392	125434548	RP11-10B2.2
ENSG00000219537	X	125434549	125434945	RP11-10B2.3
ENSG00000198889	X	125511050	125514515	WDR40B
ENSG00000208725	X	125690704	125690768	AL391375.11-1
ENSG00000219741	X	125690768	125691890	RP11-375A20.1
ENSG00000208722	X	125691893	125691959	AL391375.11-2
ENSG00000208716	X	125691962	125692030	AL391375.11-3
ENSG00000208714	X	125693386	125693457	AL391375.11-4
ENSG00000183631	X	125781432	125783199	CXorf64
ENSG00000218083	X	126352005	126354189	RP3-428A13.1
ENSG00000216888	X	126690396	126692520	RP1-107N3.1
ENSG00000218507	X	126757786	126758395	RP1-107N3.2
ENSG00000123165	X	127012622	127014058	ACTRT1
ENSG00000219984	X	127059697	127060189	RP1-203C2.2
ENSG00000218899	X	127084393	127085155	RP1-203C2.3
ENSG00000216567	X	127088749	127089871	RP1-203C2.4
ENSG00000220207	X	127274940	127275707	RP1-30E17.1
ENSG00000218487	X	127402588	127403444	RP11-72I18.1
ENSG00000223339	X	127585480	127585558	Z82900.1
ENSG00000218728	X	127676399	127677384	AL031903.2
ENSG00000220383	X	127800101	127800493	RP1-136O17.1
ENSG00000219183	X	128003194	128004841	TJAP1
ENSG00000216885	X	128370040	128370279	RP3-353H6.1
ENSG00000201518	X	128398188	128398305	5S_rRNA
ENSG00000102038	X	128408159	128485158	SMARCA1
ENSG00000122126	X	128501933	128554209	OCRL
ENSG00000214977	X	128502018	128554209	AL022162.1
ENSG00000171388	X	128607007	128616595	APLN
ENSG00000122121	X	128700627	128731206	XPNPEP2
ENSG00000122122	X	128741641	128756855	SASH3
ENSG00000188706	X	128766596	128805554	ZDHHC9
ENSG00000216993	X	128832966	128839224	RP4-537K23.2
ENSG00000156697	X	128866195	128891408	UTP14A
ENSG00000085185	X	128944350	129019254	BCORL1
ENSG00000102034	X	129026539	129072334	ELF4
ENSG00000156709	X	129091018	129127489	AIFM1
ENSG00000134594	X	129133454	129146524	RAB33A
ENSG00000056277	X	129164372	129230554	ZNF280C
ENSG00000202304	X	129271727	129271833	U6
ENSG00000220016	X	129292512	129292719	RP1-20I3.3
ENSG00000102078	X	129301699	129335014	SLC25A14
ENSG00000147262	X	129346095	129347102	GPR119
ENSG00000134597	X	129363624	129374998	RBMX2
ENSG00000221930	X	129456814	129457887	FAM45B
ENSG00000165675	X	129585031	129864889	ENOX2
ENSG00000219204	X	129607378	129607980	RP5-875H3.2
ENSG00000147256	X	130019897	130051538	RP13-102H20.1
ENSG00000208681	X	130095741	130096044	AL590131.8-1
ENSG00000222814	X	130095743	130096045	SRP_euk_arch
ENSG00000220832	X	130165783	130166659	OR11Q1P
ENSG00000147255	X	130235161	130361358	IGSF1
ENSG00000185903	X	130286046	130360651	AL590806.6
ENSG00000216047	X	130366165	130366257	AL135784.4
ENSG00000217616	X	130385954	130386869	OR1AA1P
ENSG00000216761	X	130398710	130399325	RP1-154J13.2
ENSG00000219589	X	130453938	130454541	RP1-154J13.3
ENSG00000171054	X	130505729	130506655	OR13H1
ENSG00000219078	X	130524393	130525489	RP11-324A3.1
ENSG00000219981	X	130557794	130558493	RP4-765F13.1
ENSG00000219221	X	130580704	130581592	RP4-765F13.2
ENSG00000203953	X	130608329	130608580	AL109853.4
ENSG00000213468	X	130757360	130757838	AL121572.14
ENSG00000220528	X	130765021	130765450	RP1-197O17.2
ENSG00000217280	X	130899379	130899562	RP1-197O17.3
ENSG00000200587	X	130900555	130900665	5S_rRNA
ENSG00000134602	X	130984926	131037652	RP6-213H19.1
ENSG00000165694	X	131038702	131089731	FRMD7
ENSG00000219713	X	131091800	131093061	RP1-305B16.3
ENSG00000123728	X	131164734	131181142	RAP2C
ENSG00000076770	X	131339862	131451677	MBNL3
ENSG00000206900	X	131541826	131541932	U6
ENSG00000171004	X	131587719	131923093	HS6ST2
ENSG00000218958	X	131868988	131869284	RP3-363L9.1
ENSG00000134588	X	131986325	132045471	USP26
ENSG00000220625	X	132102994	132105634	RP3-358H7.1
ENSG00000207100	X	132114448	132114586	SNORA8
ENSG00000183434	X	132178363	132180042	TFDP3
ENSG00000202199	X	132200349	132200510	U1
ENSG00000076716	X	132262730	132376871	GPC4
ENSG00000206765	X	132493417	132493520	U6
ENSG00000147257	X	132497448	132947332	GPC3
ENSG00000219382	X	132632665	132633080	RP3-417G15.1
ENSG00000211495	X	132708441	132708539	AL009174.1
ENSG00000219153	X	132724489	132725376	RP3-417G15.3
ENSG00000219614	X	132951136	132951779	AF003529.2
ENSG00000208659	X	133029935	133030010	AF003529.2
ENSG00000200572	X	133103924	133104036	Y_RNA
ENSG00000218210	X	133128378	133128628	AC002407.1
ENSG00000207572	X	133131074	133131148	hsa-mir-363
ENSG00000208034	X	133131234	133131308	hsa-mir-92a-2
ENSG00000207812	X	133131367	133131463	hsa-mir-19b-2
ENSG00000207710	X	133131505	133131573	hsa-mir-20b
ENSG00000207602	X	133131894	133131974	hsa-mir-106a
ENSG00000216357	X	133166049	133167523	AC002407.2
ENSG00000203952	X	133198743	133207474	AC004409.1
ENSG00000214961	X	133233983	133235282	AL627210.1
ENSG00000156531	X	133335008	133390485	PHF6
ENSG00000165704	X	133421923	133462354	HPRT1
ENSG00000217445	X	133484398	133484686	AC004383.3
ENSG00000208602	X	133487977	133488116	AC004383.1
ENSG00000216001	X	133501881	133501958	hsa-mir-450b
ENSG00000199132	X	133502037	133502127	hsa-mir-450a-1
ENSG00000207755	X	133502204	133502303	hsa-mir-450a-2
ENSG00000207784	X	133503037	133503133	hsa-mir-542
ENSG00000208005	X	133508024	133508094	hsa-mir-503
ENSG00000199097	X	133508310	133508407	hsa-mir-424
ENSG00000170965	X	133527539	133620179	PLAC1
ENSG00000218119	X	133568853	133569321	RP11-308B5.3
ENSG00000220255	X	133612526	133613102	RP11-308B5.4
ENSG00000211558	X	133638881	133638967	AL672032.6-1
ENSG00000199920	X	133721904	133722044	U4
ENSG00000156504	X	133731262	133758830	FAM122B
ENSG00000156500	X	133768890	133816282	FAM122C
ENSG00000101928	X	133849323	133876963	MOSPD1
ENSG00000221299	X	133857450	133857538	Z83826.13-2
ENSG00000207081	X	133880006	133880112	U6
ENSG00000220934	X	133923407	133924001	RP3-473B4.4
ENSG00000184785	X	133952634	133953440	Z83826.13-1
ENSG00000212747	X	133982209	133984225	FAM127C
ENSG00000203950	X	133983721	134013871	FAM127B
ENSG00000134590	X	133993999	133995239	FAM127A
ENSG00000217144	X	134036832	134038293	RP11-85L21.1
ENSG00000196972	X	134060093	134060329	NCRNA00087
ENSG00000203949	X	134083233	134085064	AL590325.10
ENSG00000217976	X	134096743	134097364	RP11-85L21.5
ENSG00000169551	X	134118129	134133417	CXorf48
ENSG00000216965	X	134141845	134156276	RP13-565O16.2
ENSG00000208584	X	134144828	134144900	AL670455.3
ENSG00000220518	X	134163328	134176829	RP13-210D15.1
ENSG00000218925	X	134198406	134198961	RP13-210D15.6
ENSG00000186376	X	134247386	134305623	ZNF75D
ENSG00000173275	X	134306387	134325004	ZNF449
ENSG00000178947	X	134383634	134384104	NCRNA00086
ENSG00000201440	X	134389759	134389876	5S_rRNA
ENSG00000219378	X	134394551	134400225	RP11-265D19.5
ENSG00000165359	X	134482250	134544100	DDX26B
ENSG00000218569	X	134545242	134546751	RP11-432N13.2
ENSG00000217146	X	134560518	134577022	RP11-432N13.3
ENSG00000198022	X	134634963	134636066	AL391380.14
ENSG00000187267	X	134674851	134684654	CT45A1
ENSG00000203948	X	134693880	134701914	CT45A2
ENSG00000213444	X	134711154	134719185	CT45A3
ENSG00000220512	X	134726832	134728296	RP13-36C9.4
ENSG00000217209	X	134747216	134748680	RP13-36C9.5
ENSG00000203947	X	134756363	134764401	CT45A4
ENSG00000216150	X	134773098	134773173	AL590618.18
ENSG00000213441	X	134773630	134781660	CT45A5
ENSG00000203946	X	134790881	134798910	CT45A6
ENSG00000181433	X	134803451	134822886	SAGE1
ENSG00000218798	X	134852303	134856964	RP11-97N5.2
ENSG00000169446	X	134871897	134883800	MMGT1
ENSG00000203945	X	134883732	134884856	RP11-274K13.2
ENSG00000198689	X	134895252	134957092	SLC9A6
ENSG00000219930	X	134987668	134988456	AL732579.5
ENSG00000218223	X	135007660	135008173	RP11-274K13.5
ENSG00000208572	X	135044145	135044245	AL807743.6
ENSG00000022267	X	135057346	135121184	FHL1
ENSG00000129680	X	135123047	135161404	MAP7D3
ENSG00000220957	X	135205515	135210123	RP11-535K18.2
ENSG00000156920	X	135210788	135326713	GPR112
ENSG00000102239	X	135397791	135402264	BRS3
ENSG00000102241	X	135407337	135422135	HTATSF1
ENSG00000102243	X	135441977	135466629	VGLL1
ENSG00000216060	X	135460703	135460785	hsa-mir-934
ENSG00000199424	X	135481530	135481640	Y_RNA
ENSG00000208559	X	135493065	135493164	AL445247.11
ENSG00000102245	X	135558002	135570215	CD40LG
ENSG00000129675	X	135575372	135691169	ARHGEF6
ENSG00000212510	X	135683824	135683930	U6
ENSG00000217147	X	135700889	135701605	RP11-1114A5.2
ENSG00000204594	X	135717090	135717702	RP11-1114A5.3
ENSG00000202279	X	135726302	135726399	Y_RNA
ENSG00000219403	X	135757209	135757859	RP11-1114A5.5
ENSG00000147274	X	135783288	135790605	RBMX
ENSG00000206979	X	135789024	135789096	SNORD61
ENSG00000219763	X	135857573	135857958	RP11-308D16.1
ENSG00000218545	X	135868708	135931304	RP11-308D16.2
ENSG00000218579	X	135894248	135895530	RP11-308D16.3
ENSG00000165370	X	135939973	135941499	GPR101
ENSG00000217721	X	136234797	136234874	RP11-332E4.1
ENSG00000134598	X	136351083	136351661	AL022576.2
ENSG00000156925	X	136476012	136487096	ZIC3
ENSG00000208542	X	136505090	136505372	AL035443.4-1
ENSG00000223314	X	136505090	136505376	SRP_euk_arch
ENSG00000208538	X	136550911	136550996	AL591398.2-1
ENSG00000218923	X	136570344	136572067	RP11-81C12.1
ENSG00000208536	X	136597716	136597819	AL591398.2-2
ENSG00000222114	X	136597716	136597819	U6
ENSG00000183981	X	137392569	137393621	MAGEA13P
ENSG00000214930	X	137397493	137398714	Z81311.1
ENSG00000129682	X	137541401	137894912	FGF13
ENSG00000207800	X	137577538	137577620	hsa-mir-504
ENSG00000220366	X	137716202	137716919	RP1-106C24.1
ENSG00000173954	X	138271925	138272206	CXorf19
ENSG00000217296	X	138356716	138357501	RP1-93C23.1
ENSG00000101981	X	138440561	138473283	F9
ENSG00000101977	X	138491596	138601950	MCF2
ENSG00000216114	X	138509041	138509128	AL033403.1
ENSG00000208533	X	138612114	138612215	AL161777.4
ENSG00000101974	X	138636171	138842895	ATP11C
ENSG00000208531	X	138795306	138795427	AL356785.18-1
ENSG00000221375	X	138795306	138795428	U6atac
ENSG00000207633	X	138833973	138834056	hsa-mir-505
ENSG00000203933	X	138865550	138875345	CXorf66
ENSG00000188174	X	138942169	138943305	RP11-364B14.2
